classifier_name|dataset_name|accuracy
KRC|Dataset626|0.734591842
KRC|Dataset627|0.522474703
KRC|Dataset628|0.624134186
KRC|Dataset629|0.412645876
KRC|Dataset630|0.594134512
KRC|Dataset631|0.573796278
KRC|Dataset632|0.416360881
KRC|Dataset633|0.501131426
KRC|Dataset634|0.777986057
KRC|Dataset635|0.542978886
KRC|Dataset636|0.746523173
KRC|Dataset637|0.548372282
KRC|Dataset638|0.198003864
KRC|Dataset639|0.181960126
KRC|Dataset640|0.123069423
KRC|Dataset641|0.393660955
KRC|Dataset642|0.357460877
KRC|Dataset643|0.192867127
KRC|Dataset644|0.217561515
KRC|Dataset645|0.210410428
KRC|Dataset646|0.237584828
KRC|Dataset647|0.228764706
KRC|Dataset648|0.141370996
KRC|Dataset649|0.672131081
KRC|Dataset650|0.692982398
KRC|Dataset651|0.475862045
KRC|Dataset652|0.543307042
KRC|Dataset653|0.638095337
KRC|Dataset654|0.603603603
KRC|Dataset655|0.333333333
KRC|Dataset656|0.267605638
KRC|Dataset657|0.304102976
KRC|Dataset658|0.289727122
KRC|Dataset659|0.375326331
KRC|Dataset660|0.357003246
KRC|Dataset661|0.955091052
KRC|Dataset662|0.953354014
KRC|Dataset663|0.874945421
KRC|Dataset664|0.901900085
KRC|Dataset665|0.901191014
KRC|Dataset666|0.869817278
KRC|Dataset667|0.675427605
KRC|Dataset668|0.666527949
KRC|Dataset669|0.398032538
KRC|Dataset670|0.270387817
KRC|Dataset671|0.271796952
KRC|Dataset672|0.217102541
KRC|Dataset673|0.168428462
KRC|Dataset674|0.142567582
KRC|Dataset675|0.424803275
KRC|Dataset676|0.426199242
KRC|Dataset677|0.276392763
KRC|Dataset678|0.310494656
KRC|Dataset679|0.426252285
KRC|Dataset680|0.359004253
KRC|Dataset681|0.464250752
KRC|Dataset682|0.458863865
KRC|Dataset683|0.415933302
KRC|Dataset684|0.442670598
KRC|Dataset685|0.44702975
KRC|Dataset686|0.441162054
KRC|Dataset687|0.430909037
KRC|Dataset688|0.431569337
KRC|Dataset689|0.299539166
KRC|Dataset690|0.360937531
KRC|Dataset691|0.419981533
KRC|Dataset692|0.387702814
KRC|Dataset693|0.277150911
KRC|Dataset694|0.277777742
KRC|Dataset695|0.149442941
KRC|Dataset696|0.161316537
KRC|Dataset697|0.277108427
KRC|Dataset698|0.19888381
KRC|Dataset699|0.449097928
KRC|Dataset700|0.453496255
KRC|Dataset701|0.375560483
KRC|Dataset702|0.419076886
KRC|Dataset703|0.453496255
KRC|Dataset704|0.437051537
KRC|Dataset705|0.393071301
KRC|Dataset706|0.397648728
KRC|Dataset707|0.354838736
KRC|Dataset708|0.365837241
KRC|Dataset709|0.372631582
KRC|Dataset710|0.367832176
KRC|Dataset711|0.849180379
KRC|Dataset712|0.832310924
KRC|Dataset713|0.470200711
KRC|Dataset714|0.551202714
KRC|Dataset715|0.643771312
KRC|Dataset716|0.527162331
KRC|Dataset717|0.433082458
KRC|Dataset718|0.405600858
KRC|Dataset719|0.460317428
KRC|Dataset720|0.478632462
KRC|Dataset721|0.2031379
KRC|Dataset722|0.177723193
KRC|Dataset723|0.187698155
KRC|Dataset724|0.181077713
KRC|Dataset725|0.933037593
KRC|Dataset726|0.934426138
KRC|Dataset727|0.182140328
KRC|Dataset728|0.178943436
KRC|Dataset729|0.529742704
KRC|Dataset730|0.500000023
KRC|Dataset731|0.323066406
KRC|Dataset732|0.207466671
KRC|Dataset733|0.42819434
KRC|Dataset734|0.388888891
KRC|Dataset735|0.204905678
KRC|Dataset736|0.18458669
KRC|Dataset737|0.176288676
KRC|Dataset738|0.584486605
KRC|Dataset739|0.543689239
UMC|Dataset1|0.714285684
UMC|Dataset2|0.648148218
UMC|Dataset3|0.680672356
UMC|Dataset4|0.700000015
UMC|Dataset5|0.686440667
UMC|Dataset6|0.648148218
UMC|Dataset7|0.636363574
UMC|Dataset8|0.638095337
UMC|Dataset9|0.642857133
UMC|Dataset10|0.680327872
UMC|Dataset11|0.67768595
UMC|Dataset12|0.648148218
UMC|Dataset13|0.65094338
UMC|Dataset14|0.459854009
UMC|Dataset15|0.683333413
UMC|Dataset16|0.617886182
UMC|Dataset17|0.675213637
UMC|Dataset18|0.700854756
UMC|Dataset19|0.715517276
UMC|Dataset20|0.383561657
UMC|Dataset21|0.555133101
UMC|Dataset22|0.408618135
UMC|Dataset23|0.533686575
UMC|Dataset24|0.551204865
UMC|Dataset25|0.487364655
UMC|Dataset26|0.6539683
UMC|Dataset27|0.262569852
UMC|Dataset28|0.555810398
UMC|Dataset29|0.736669458
UMC|Dataset30|0.701433026
UMC|Dataset31|0.425219943
UMC|Dataset32|0.26565466
UMC|Dataset33|0.487228654
UMC|Dataset34|0.327879156
UMC|Dataset35|0.486979195
UMC|Dataset36|0.372340444
UMC|Dataset37|0.487272754
UMC|Dataset38|0.272896043
UMC|Dataset39|0.327879156
UMC|Dataset40|0.41070356
UMC|Dataset41|0.262160471
UMC|Dataset42|0.500000023
UMC|Dataset43|0.486993363
UMC|Dataset44|0.450483113
UMC|Dataset45|0.298136619
UMC|Dataset46|0.402075223
UMC|Dataset47|0.748437413
UMC|Dataset48|0.952652311
UMC|Dataset49|0.680063103
UMC|Dataset50|0.739027357
UMC|Dataset51|0.945295317
UMC|Dataset52|0.952652311
UMC|Dataset53|0.920552624
UMC|Dataset54|0.936730998
UMC|Dataset55|0.560243241
UMC|Dataset56|0.955302275
UMC|Dataset57|0.956043966
UMC|Dataset58|0.954907209
UMC|Dataset59|0.819685353
UMC|Dataset60|0.642910141
UMC|Dataset61|0.654860611
UMC|Dataset62|0.3097139
UMC|Dataset63|0.606421313
UMC|Dataset64|0.653114495
UMC|Dataset65|0.538007393
UMC|Dataset66|0.30904856
UMC|Dataset67|0.730128043
UMC|Dataset68|0.289766955
UMC|Dataset69|0.431956423
UMC|Dataset70|0.730814151
UMC|Dataset71|0.728554677
UMC|Dataset72|0.536395703
UMC|Dataset73|0.509054299
UMC|Dataset74|0.484143699
UMC|Dataset75|0.490031496
UMC|Dataset76|0.488372093
UMC|Dataset77|0.490031496
UMC|Dataset78|0.503538944
UMC|Dataset79|0.484143699
UMC|Dataset80|0.394488157
UMC|Dataset81|0.472820525
UMC|Dataset82|0.485626262
UMC|Dataset83|0.488541716
UMC|Dataset84|0.484143699
UMC|Dataset85|0.246763145
UMC|Dataset86|0.248232506
UMC|Dataset87|0.186781614
UMC|Dataset88|0.249806622
UMC|Dataset89|0.17724413
UMC|Dataset90|0.252365913
UMC|Dataset91|0.252713189
UMC|Dataset92|0.176547242
UMC|Dataset93|0.18592965
UMC|Dataset94|0.239583339
UMC|Dataset95|0.246142556
UMC|Dataset96|0.259360098
UMC|Dataset97|0.253551116
UMC|Dataset98|0.169811335
UMC|Dataset99|0.143696935
UMC|Dataset100|0.435826355
UMC|Dataset101|0.418063352
UMC|Dataset102|0.418063352
UMC|Dataset103|0.432047726
UMC|Dataset104|0.435826355
UMC|Dataset105|0.423697516
UMC|Dataset106|0.435023041
UMC|Dataset107|0.439962916
UMC|Dataset108|0.433056262
UMC|Dataset109|0.43542434
UMC|Dataset110|0.425977652
UMC|Dataset111|0.463282394
UMC|Dataset112|0.463025657
UMC|Dataset113|0.452636705
UMC|Dataset114|0.461651186
UMC|Dataset115|0.458432239
UMC|Dataset116|0.463025657
UMC|Dataset117|0.443764724
UMC|Dataset118|0.467513499
UMC|Dataset119|0.425189434
UMC|Dataset120|0.464857067
UMC|Dataset121|0.465746704
UMC|Dataset122|0.465250977
UMC|Dataset123|0.455195441
UMC|Dataset124|0.427289037
UMC|Dataset125|0.431985329
UMC|Dataset126|0.425160742
UMC|Dataset127|0.425297857
UMC|Dataset128|0.427121796
UMC|Dataset129|0.433302711
UMC|Dataset130|0.39137929
UMC|Dataset131|0.430939243
UMC|Dataset132|0.390774617
UMC|Dataset133|0.441582339
UMC|Dataset134|0.432188066
UMC|Dataset135|0.429357815
UMC|Dataset136|0.420955869
UMC|Dataset137|0.277580096
UMC|Dataset138|0.283592648
UMC|Dataset139|0.277580096
UMC|Dataset140|0.285917489
UMC|Dataset141|0.286728174
UMC|Dataset142|0.27988751
UMC|Dataset143|0.282670453
UMC|Dataset144|0.279463653
UMC|Dataset145|0.287292829
UMC|Dataset146|0.285815585
UMC|Dataset147|0.286421507
UMC|Dataset148|0.281339021
UMC|Dataset149|0.422552642
UMC|Dataset150|0.427854428
UMC|Dataset151|0.418373736
UMC|Dataset152|0.423456776
UMC|Dataset153|0.428482598
UMC|Dataset154|0.427854428
UMC|Dataset155|0.389809729
UMC|Dataset156|0.427129383
UMC|Dataset157|0.391509464
UMC|Dataset158|0.434542171
UMC|Dataset159|0.425892392
UMC|Dataset160|0.429109131
UMC|Dataset161|0.418272177
UMC|Dataset162|0.398480613
UMC|Dataset163|0.406164397
UMC|Dataset164|0.388888834
UMC|Dataset165|0.407331966
UMC|Dataset166|0.400692088
UMC|Dataset167|0.404255366
UMC|Dataset168|0.398485858
UMC|Dataset169|0.400000025
UMC|Dataset170|0.403269751
UMC|Dataset171|0.408498931
UMC|Dataset172|0.40262427
UMC|Dataset173|0.404255366
UMC|Dataset174|0.404502
UMC|Dataset175|0.859846924
UMC|Dataset176|0.636983465
UMC|Dataset177|0.621236817
UMC|Dataset178|0.63270991
UMC|Dataset179|0.817285
UMC|Dataset180|0.859846924
UMC|Dataset181|0.71364491
UMC|Dataset182|0.824738004
UMC|Dataset183|0.550929399
UMC|Dataset184|0.850280214
UMC|Dataset185|0.873438084
UMC|Dataset186|0.852226734
UMC|Dataset187|0.627230429
UMC|Dataset188|0.162212227
UMC|Dataset189|0.197087882
UMC|Dataset190|0.147586637
UMC|Dataset191|0.160412274
UMC|Dataset192|0.339873234
UMC|Dataset193|0.390104987
UMC|Dataset194|0.363691976
UMC|Dataset195|0.421563047
UMC|Dataset196|0.394899864
UMC|Dataset197|0.357810019
UMC|Dataset198|0.423416077
UMC|Dataset199|0.420792695
UMC|Dataset200|0.396007555
UMC|Dataset201|0.433274486
UMC|Dataset202|0.156742782
UMC|Dataset203|0.371769756
UMC|Dataset204|0.480282419
UMC|Dataset205|0.490966094
UMC|Dataset206|0.408912447
UMC|Dataset207|0.438707905
UMC|Dataset208|0.765217426
UMC|Dataset209|0.370833289
UMC|Dataset210|0.561904797
UMC|Dataset211|0.639999961
UMC|Dataset212|0.366071454
UMC|Dataset213|0.471264433
UMC|Dataset214|0.192200549
UMC|Dataset215|0.14745309
UMC|Dataset216|0.767857214
UMC|Dataset217|0.358974367
UMC|Dataset218|0.571428598
UMC|Dataset219|0.598591558
UMC|Dataset220|0.355855859
UMC|Dataset221|0.479451958
UMC|Dataset222|0.163043465
UMC|Dataset223|0.262536882
UMC|Dataset224|0.774774711
UMC|Dataset225|0.331950194
UMC|Dataset226|0.516129076
UMC|Dataset227|0.586956496
UMC|Dataset228|0.34468086
UMC|Dataset229|0.457142817
UMC|Dataset230|0.18435754
UMC|Dataset231|0.247619059
UMC|Dataset232|0.710743744
UMC|Dataset233|0.437125765
UMC|Dataset234|0.730434797
UMC|Dataset235|0.745762793
UMC|Dataset236|0.591304307
UMC|Dataset237|0.758928608
UMC|Dataset238|0.393782409
UMC|Dataset239|0.425806415
UMC|Dataset240|0.727272825
UMC|Dataset241|0.431034444
UMC|Dataset242|0.66386551
UMC|Dataset243|0.471337527
UMC|Dataset244|0.359999971
UMC|Dataset245|0.400000025
UMC|Dataset246|0.247678022
UMC|Dataset247|0.279999975
UMC|Dataset248|0.590909186
UMC|Dataset249|0.245341609
UMC|Dataset250|0.288288309
UMC|Dataset251|0.470588284
UMC|Dataset252|0.371559654
UMC|Dataset253|0.377880195
UMC|Dataset254|0.623119534
UMC|Dataset255|0.433238672
UMC|Dataset256|0.613707129
UMC|Dataset257|0.690476158
UMC|Dataset258|0.898825707
UMC|Dataset259|0.82808507
UMC|Dataset260|0.640649163
UMC|Dataset261|0.52307697
UMC|Dataset262|0.755737626
UMC|Dataset263|0.627131794
UMC|Dataset264|0.677673031
UMC|Dataset265|0.898214279
UMC|Dataset266|0.893617045
UMC|Dataset267|0.815254247
UMC|Dataset268|0.631166874
UMC|Dataset269|0.602739745
UMC|Dataset270|0.6195652
UMC|Dataset271|0.528343033
UMC|Dataset272|0.733387251
UMC|Dataset273|0.641262593
UMC|Dataset274|0.683293723
UMC|Dataset275|0.868006971
UMC|Dataset276|0.834046258
UMC|Dataset277|0.791771627
UMC|Dataset278|0.534379625
UMC|Dataset279|0.485000006
UMC|Dataset280|0.688
UMC|Dataset281|0.61258525
UMC|Dataset282|0.633846212
UMC|Dataset283|0.721351933
UMC|Dataset284|0.734362228
UMC|Dataset285|0.690286599
UMC|Dataset286|0.395890417
UMC|Dataset287|0.348516224
UMC|Dataset288|0.489591352
UMC|Dataset289|0.434782566
UMC|Dataset290|0.478358197
UMC|Dataset291|0.565146555
UMC|Dataset292|0.556684911
UMC|Dataset293|0.53137107
UMC|Dataset294|0.21246008
UMC|Dataset295|0.37042251
UMC|Dataset296|0.320143894
UMC|Dataset297|0.351639949
UMC|Dataset298|0.473162653
UMC|Dataset299|0.439224475
UMC|Dataset300|0.39795117
UMC|Dataset301|0.186593302
UMC|Dataset302|0.183148055
UMC|Dataset303|0.194779124
UMC|Dataset304|0.130114941
UMC|Dataset305|0.278059782
UMC|Dataset306|0.248861081
UMC|Dataset307|0.302388706
UMC|Dataset308|0.267001112
UMC|Dataset309|0.291512932
UMC|Dataset310|0.215909107
UMC|Dataset311|0.265428724
UMC|Dataset312|0.265293755
UMC|Dataset313|0.249522582
UMC|Dataset314|0.236935562
UMC|Dataset315|0.40331811
UMC|Dataset316|0.332779585
UMC|Dataset317|0.333695033
UMC|Dataset318|0.297197276
UMC|Dataset319|0.31616832
UMC|Dataset320|0.243875884
UMC|Dataset321|0.306751711
UMC|Dataset322|0.311688318
UMC|Dataset323|0.429872504
UMC|Dataset324|0.368569765
UMC|Dataset325|0.355913388
UMC|Dataset326|0.32793084
UMC|Dataset327|0.339876605
UMC|Dataset328|0.268192502
UMC|Dataset329|0.255137017
UMC|Dataset330|0.249721927
UMC|Dataset331|0.245797132
UMC|Dataset332|0.295637189
UMC|Dataset333|0.410105739
UMC|Dataset334|0.363839248
UMC|Dataset335|0.322711465
UMC|Dataset336|0.314447589
UMC|Dataset337|0.331343261
UMC|Dataset338|0.268307692
UMC|Dataset339|0.363281311
UMC|Dataset340|0.312010434
UMC|Dataset341|0.299337725
UMC|Dataset342|0.329467965
UMC|Dataset343|0.430695986
UMC|Dataset344|0.339838512
UMC|Dataset345|0.316774178
UMC|Dataset346|0.231111091
UMC|Dataset347|0.361475984
UMC|Dataset348|0.260233898
UMC|Dataset349|0.232764975
UMC|Dataset350|0.228237001
UMC|Dataset351|0.392258142
UMC|Dataset352|0.23942599
UMC|Dataset353|0.178627157
UMC|Dataset354|0.973404259
UMC|Dataset355|0.958867809
UMC|Dataset356|0.975221223
UMC|Dataset357|0.964773196
UMC|Dataset358|0.977393627
UMC|Dataset359|0.978628679
UMC|Dataset360|0.972246776
UMC|Dataset361|0.975155298
UMC|Dataset362|0.968694904
UMC|Dataset363|0.972505553
UMC|Dataset364|0.974279507
UMC|Dataset365|0.978115207
UMC|Dataset366|0.976031985
UMC|Dataset367|0.952987698
UMC|Dataset368|0.970004464
UMC|Dataset369|0.953832409
UMC|Dataset370|0.941870676
UMC|Dataset371|0.932158579
UMC|Dataset372|0.962131134
UMC|Dataset373|0.944370307
UMC|Dataset374|0.964238373
UMC|Dataset375|0.957634679
UMC|Dataset376|0.899647866
UMC|Dataset377|0.898806903
UMC|Dataset378|0.344874345
UMC|Dataset379|0.326002594
UMC|Dataset380|0.315500688
UMC|Dataset381|0.271049599
UMC|Dataset382|0.469180597
UMC|Dataset383|0.399350662
UMC|Dataset384|0.342747088
UMC|Dataset385|0.342017419
UMC|Dataset386|0.351547015
UMC|Dataset387|0.298611111
UMC|Dataset388|0.374616751
UMC|Dataset389|0.348553023
UMC|Dataset390|0.317867035
UMC|Dataset391|0.391245795
UMC|Dataset392|0.471450569
UMC|Dataset393|0.396407956
UMC|Dataset394|0.308433717
UMC|Dataset395|0.305250288
UMC|Dataset396|0.324604154
UMC|Dataset397|0.290239167
UMC|Dataset398|0.364169382
UMC|Dataset399|0.333333333
UMC|Dataset400|0.318932648
UMC|Dataset401|0.44020173
UMC|Dataset402|0.450184529
UMC|Dataset403|0.378728871
UMC|Dataset404|0.287204434
UMC|Dataset405|0.271596864
UMC|Dataset406|0.245403107
UMC|Dataset407|0.274193549
UMC|Dataset408|0.27524895
UMC|Dataset409|0.529626247
UMC|Dataset410|0.495888167
UMC|Dataset411|0.413844968
UMC|Dataset412|0.169811315
UMC|Dataset413|0.169620256
UMC|Dataset414|0.176421409
UMC|Dataset415|0.151580464
UMC|Dataset416|0.15325404
UMC|Dataset417|0.156916334
UMC|Dataset418|0.155733338
UMC|Dataset419|0.349087902
UMC|Dataset420|0.31422652
UMC|Dataset421|0.267676754
UMC|Dataset422|0.251188593
UMC|Dataset423|0.201233609
UMC|Dataset424|0.150943386
UMC|Dataset425|0.368845344
UMC|Dataset426|0.395069905
UMC|Dataset427|0.3026979
UMC|Dataset428|0.264842197
UMC|Dataset429|0.535771752
UMC|Dataset430|0.435103688
UMC|Dataset431|0.695214177
UMC|Dataset432|0.703560785
UMC|Dataset433|0.685463694
UMC|Dataset434|0.396429807
UMC|Dataset435|0.497913287
UMC|Dataset436|0.489187221
UMC|Dataset437|0.381280787
UMC|Dataset438|0.536608186
UMC|Dataset439|0.614814794
UMC|Dataset440|0.492606988
UMC|Dataset441|0.699565262
UMC|Dataset442|0.417063233
UMC|Dataset443|0.54646179
UMC|Dataset444|0.511368109
UMC|Dataset445|0.407575785
UMC|Dataset446|0.58984378
UMC|Dataset447|0.636561026
UMC|Dataset448|0.506324268
UMC|Dataset449|0.704604665
UMC|Dataset450|0.437372998
UMC|Dataset451|0.401706874
UMC|Dataset452|0.446343768
UMC|Dataset453|0.37112205
UMC|Dataset454|0.621932476
UMC|Dataset455|0.624570369
UMC|Dataset456|0.50184779
UMC|Dataset457|0.68023498
UMC|Dataset458|0.47674008
UMC|Dataset459|0.521065057
UMC|Dataset460|0.488325551
UMC|Dataset461|0.478202998
UMC|Dataset462|0.740963762
UMC|Dataset463|0.658350081
UMC|Dataset464|0.547328605
UMC|Dataset465|0.219784184
UMC|Dataset466|0.153901734
UMC|Dataset467|0.218267289
UMC|Dataset468|0.206714937
UMC|Dataset469|0.180222146
UMC|Dataset470|0.318952997
UMC|Dataset471|0.236135951
UMC|Dataset472|0.180661573
UMC|Dataset473|0.179987419
UMC|Dataset474|0.178486993
UMC|Dataset475|0.12725286
UMC|Dataset476|0.30011457
UMC|Dataset477|0.212677729
UMC|Dataset478|0.3701087
UMC|Dataset479|0.388921315
UMC|Dataset480|0.376854574
UMC|Dataset481|0.185420749
UMC|Dataset482|0.250242499
UMC|Dataset483|0.236008478
UMC|Dataset484|0.154794524
UMC|Dataset485|0.347098771
UMC|Dataset486|0.353430404
UMC|Dataset487|0.234474037
UMC|Dataset488|0.443402149
UMC|Dataset489|0.436237386
UMC|Dataset490|0.399144221
UMC|Dataset491|0.222702027
UMC|Dataset492|0.304323085
UMC|Dataset493|0.267889887
UMC|Dataset494|0.191773212
UMC|Dataset495|0.423309448
UMC|Dataset496|0.357519751
UMC|Dataset497|0.229426434
UMC|Dataset498|0.440612983
UMC|Dataset499|0.245668306
UMC|Dataset500|0.240043044
UMC|Dataset501|0.236165574
UMC|Dataset502|0.180402586
UMC|Dataset503|0.422818778
UMC|Dataset504|0.346127465
UMC|Dataset505|0.239880058
UMC|Dataset506|0.436585421
UMC|Dataset507|0.432826724
UMC|Dataset508|0.462158752
UMC|Dataset509|0.363466334
UMC|Dataset510|0.420289872
UMC|Dataset511|0.394907924
UMC|Dataset512|0.320505097
UMC|Dataset513|0.531930878
UMC|Dataset514|0.455774635
UMC|Dataset515|0.334745789
UMC|Dataset516|0.253064776
UMC|Dataset517|0.216597506
UMC|Dataset518|0.462116829
UMC|Dataset519|0.497076023
UMC|Dataset520|0.466230914
UMC|Dataset521|0.323936715
UMC|Dataset522|0.466169729
UMC|Dataset523|0.469387698
UMC|Dataset524|0.449192369
UMC|Dataset525|0.453728245
UMC|Dataset526|0.479818123
UMC|Dataset527|0.478938314
UMC|Dataset528|0.490356513
UMC|Dataset529|0.498819372
UMC|Dataset530|0.478092106
UMC|Dataset531|0.373612793
UMC|Dataset532|0.47209567
UMC|Dataset533|0.492433051
UMC|Dataset534|0.490599226
UMC|Dataset535|0.482406403
UMC|Dataset536|0.477112707
UMC|Dataset537|0.469051695
UMC|Dataset538|0.356849326
UMC|Dataset539|0.457943918
UMC|Dataset540|0.484939743
UMC|Dataset541|0.486267133
UMC|Dataset542|0.444444406
UMC|Dataset543|0.441125845
UMC|Dataset544|0.451025054
UMC|Dataset545|0.400823601
UMC|Dataset546|0.457969446
UMC|Dataset547|0.458735245
UMC|Dataset548|0.452008919
UMC|Dataset549|0.457126618
UMC|Dataset550|0.456775706
UMC|Dataset551|0.463139085
UMC|Dataset552|0.35759714
UMC|Dataset553|0.454090167
UMC|Dataset554|0.409214161
UMC|Dataset555|0.420811946
UMC|Dataset556|0.431909248
UMC|Dataset557|0.322901859
UMC|Dataset558|0.418750058
UMC|Dataset559|0.418340041
UMC|Dataset560|0.849260278
UMC|Dataset561|0.860625764
UMC|Dataset562|0.842669748
UMC|Dataset563|0.74116766
UMC|Dataset564|0.813935063
UMC|Dataset565|0.855591248
UMC|Dataset566|0.811896524
UMC|Dataset567|0.815432405
UMC|Dataset568|0.874035014
UMC|Dataset569|0.848472693
UMC|Dataset570|0.883340159
UMC|Dataset571|0.855537683
UMC|Dataset572|0.875050613
UMC|Dataset573|0.871578065
UMC|Dataset574|0.855216159
UMC|Dataset575|0.847826096
UMC|Dataset576|0.876056407
UMC|Dataset577|0.879562139
UMC|Dataset578|0.849662836
UMC|Dataset579|0.881759566
UMC|Dataset580|0.890283401
UMC|Dataset581|0.880548749
UMC|Dataset582|0.831118019
UMC|Dataset583|0.832268401
UMC|Dataset584|0.859768272
UMC|Dataset585|0.814843361
UMC|Dataset586|0.868580672
UMC|Dataset587|0.863157886
UMC|Dataset588|0.751212274
UMC|Dataset589|0.761244295
UMC|Dataset590|0.766213581
UMC|Dataset591|0.81252468
UMC|Dataset592|0.781753841
UMC|Dataset593|0.843712816
UMC|Dataset594|0.858299637
UMC|Dataset595|0.860353116
UMC|Dataset596|0.767097225
UMC|Dataset597|0.79641188
UMC|Dataset598|0.715290669
UMC|Dataset599|0.756134406
UMC|Dataset600|0.760902866
UMC|Dataset601|0.840369903
UMC|Dataset602|0.775315297
UMC|Dataset603|0.801237403
UMC|Dataset604|0.77292745
UMC|Dataset605|0.779585142
UMC|Dataset606|0.186642357
UMC|Dataset607|0.140638744
UMC|Dataset608|0.214414466
UMC|Dataset609|0.174640019
UMC|Dataset610|0.295365616
UMC|Dataset611|0.250773108
UMC|Dataset612|0.616153038
UMC|Dataset613|0.520712036
UMC|Dataset614|0.491946244
UMC|Dataset615|0.51352789
UMC|Dataset616|0.430366467
UMC|Dataset617|0.572754399
UMC|Dataset618|0.681369499
UMC|Dataset619|0.545303678
UMC|Dataset620|0.625865119
UMC|Dataset621|0.578654778
UMC|Dataset622|0.593933913
UMC|Dataset623|0.63359056
UMC|Dataset624|0.519583417
UMC|Dataset625|0.687450935
UMC|Dataset626|0.738741877
UMC|Dataset627|0.646490475
UMC|Dataset628|0.561929081
UMC|Dataset629|0.505311838
UMC|Dataset630|0.62866997
UMC|Dataset631|0.675042704
UMC|Dataset632|0.553514251
UMC|Dataset633|0.502575266
UMC|Dataset634|0.789025939
UMC|Dataset635|0.656793237
UMC|Dataset636|0.69395665
UMC|Dataset637|0.629012813
UMC|Dataset638|0.208798763
UMC|Dataset639|0.200076122
UMC|Dataset640|0.147462783
UMC|Dataset641|0.396242469
UMC|Dataset642|0.350676003
UMC|Dataset643|0.237181748
UMC|Dataset644|0.220039958
UMC|Dataset645|0.205909333
UMC|Dataset646|0.238202266
UMC|Dataset647|0.22473915
UMC|Dataset648|0.148980938
UMC|Dataset649|0.654205661
UMC|Dataset650|0.682243049
UMC|Dataset651|0.280487808
UMC|Dataset652|0.45695364
UMC|Dataset653|0.638095337
UMC|Dataset654|0.515384587
UMC|Dataset655|0.331125821
UMC|Dataset656|0.262499996
UMC|Dataset657|0.330530403
UMC|Dataset658|0.306070288
UMC|Dataset659|0.361419087
UMC|Dataset660|0.335869571
UMC|Dataset661|0.949737694
UMC|Dataset662|0.950395015
UMC|Dataset663|0.818840624
UMC|Dataset664|0.89051728
UMC|Dataset665|0.887961288
UMC|Dataset666|0.864698043
UMC|Dataset667|0.679905645
UMC|Dataset668|0.661815451
UMC|Dataset669|0.343443341
UMC|Dataset670|0.251589462
UMC|Dataset671|0.280811256
UMC|Dataset672|0.226468221
UMC|Dataset673|0.163224517
UMC|Dataset674|0.140495859
UMC|Dataset675|0.424803275
UMC|Dataset676|0.426002801
UMC|Dataset677|0.201524341
UMC|Dataset678|0.240372194
UMC|Dataset679|0.426914119
UMC|Dataset680|0.33958791
UMC|Dataset681|0.45805206
UMC|Dataset682|0.45226614
UMC|Dataset683|0.388529563
UMC|Dataset684|0.430516418
UMC|Dataset685|0.447511099
UMC|Dataset686|0.439393947
UMC|Dataset687|0.417183353
UMC|Dataset688|0.420393583
UMC|Dataset689|0.242116545
UMC|Dataset690|0.326690373
UMC|Dataset691|0.41697413
UMC|Dataset692|0.377610694
UMC|Dataset693|0.279858659
UMC|Dataset694|0.277934929
UMC|Dataset695|0.085550916
UMC|Dataset696|0.093559003
UMC|Dataset697|0.280141837
UMC|Dataset698|0.166808505
UMC|Dataset699|0.414441731
UMC|Dataset700|0.422517362
UMC|Dataset701|0.283720941
UMC|Dataset702|0.360042196
UMC|Dataset703|0.423417707
UMC|Dataset704|0.395390032
UMC|Dataset705|0.375792119
UMC|Dataset706|0.397373884
UMC|Dataset707|0.278345501
UMC|Dataset708|0.35450419
UMC|Dataset709|0.371668986
UMC|Dataset710|0.3666201
UMC|Dataset711|0.837349313
UMC|Dataset712|0.819127669
UMC|Dataset713|0.452574448
UMC|Dataset714|0.529083171
UMC|Dataset715|0.631821956
UMC|Dataset716|0.517337989
UMC|Dataset717|0.418484603
UMC|Dataset718|0.362444403
UMC|Dataset719|0.467153333
UMC|Dataset720|0.487999967
UMC|Dataset721|0.269035529
UMC|Dataset722|0.244378697
UMC|Dataset723|0.153883025
UMC|Dataset724|0.145658257
UMC|Dataset725|0.936956608
UMC|Dataset726|0.922577737
UMC|Dataset727|0.165720774
UMC|Dataset728|0.171022913
UMC|Dataset729|0.525154452
UMC|Dataset730|0.455042985
UMC|Dataset731|0.322022622
UMC|Dataset732|0.142695352
UMC|Dataset733|0.366956483
UMC|Dataset734|0.389041081
UMC|Dataset735|0.0959958
UMC|Dataset736|0.170731701
UMC|Dataset737|0.138102533
UMC|Dataset738|0.543522222
UMC|Dataset739|0.496825988
